201110;0.8769854241156562;0.8036042404091367;0.7095714840811501
201100;0.6400927225883961;0.5165730652459456;0.6382954073168754
200110;0.6899095624826023;0.7601680158435064;0.88024455054421
111200;-0.14283927149175157;0.6378518671908233;-0.1036531017802189
200100;0.6460540609869685;0.572145735063056;0.856475376301202
220110;0.3442960934278776;0.2854899810786158;0.8291043853832643
001010;0.7057474031247746;0.8732808352349244;0.6748863688106259
222100;0.012606010910183995;-0.12098438047525104;-0.1310912616005692
222110;0.502507830877236;0.023431518784947918;0.025311758522860297
001210;0.6322447677191612;0.8348029712787334;0.622946051737416
011110;0.42810934233078424;0.8710957385173723;0.19254254745872754
001000;0.8383887006620714;0.5369545591446798;0.48732546361480067
-1-1-1210;-0.4730776082746155;-1.6449909571793424;-1.5380259770218834
011100;0.3035613396671376;0.8809574231204415;0.213926080772477
-1-1-1010;-0.16142548323306438;-1.3677347515559224;-1.3739310368994668
001200;0.36928293003473656;0.6660873208501878;0.38498455709967416
220100;0.3239727719652177;0.14210896241949608;0.5954652132488697
111000;-0.11146305718484976;0.5564180174403255;-0.16226478447188142
111210;0.02652401093295922;0.4432082964088856;0.03614938981470994
111010;0.004678411276906003;0.6073310831561799;0.015796613013741467
201010;0.5081457459938085;0.8671331790790953;0.48198753965321084
201000;0.9535200127123155;0.5761064942194933;0.4997423479024439
200010;0.6720401257720284;0.5464272449768655;0.8250727849252509
200000;0.5496822894998393;0.4760996381987791;0.7731783600803036
201210;0.533116676341652;0.5813830998907347;0.5521539488064596
201200;0.6995517817010848;0.4412897039170183;0.5451847442052876
200210;0.6260421427748001;0.6201968955055989;0.8691771324683403
200200;0.6156498307701427;0.6188333964870285;0.8026721074999258
220000;0.22111806893782354;0.13974021833027364;0.5708094542308666
222200;-0.13627006587268345;-0.09315073250102704;0.0795308232456023
220010;0.34036311450696705;0.34166163754331974;0.8514072122023899
222210;-0.0030897366912803403;-0.003929951755671197;0.19984244608550134
001100;0.4956009180603942;0.979632539169824;0.4335247063447821
222000;-0.10771727488902982;-0.11199540021603945;0.1485127438747333
011010;0.17099255973554106;0.5318703633097279;0.2580186434293937
001110;0.5835308641963317;0.8369316635842462;0.5130840768972165
011000;0.30652381136023993;0.30209561381366434;0.5162586223418438
222010;0.024201794636229037;0.0018649819686873512;0.09905127479346845
-1-1-1110;0.10773489850936799;-1.1694742128774376;-1.1279931720364613
011210;0.2856234596322007;0.5785115127071007;0.23339308471057058
011200;0.08135261972924618;0.7056268015125512;0.22732257693173832
220200;0.11329418054761042;0.06490418939783757;0.6220422612576912
220210;0.22153331621012604;0.35626749800799795;0.43133489832856203
111110;0.34730553438733824;0.0629946306405175;0.009841735672852089
111100;-0.07679174112626602;0.28603466898299135;-0.09222758000459712
