20111;0.8795778612626808;0.7657314447005295;0.6697690359452931
20110;0.7007475981110597;0.7214653951741605;0.606857661207335
20011;0.8305799219271665;0.63892298210217;0.8803078462318631
11120;-0.1421789011921674;0.22383797826349033;-0.13006124235099092
20010;0.7052522323168278;0.6469864143144669;0.8062805837666818
22011;0.4449866954965308;0.2404185487394421;0.5433114921080993
00101;0.8698378241142145;0.7874163557767322;0.6264281360815325
22210;0.05495892074080877;-0.03625823526806872;0.4137497899923704
22211;0.04060276612104936;0.02206979834360632;0.39239544548586897
00121;0.634945139555093;0.8746056256762442;0.6818166739497471
01111;0.3945954570332688;0.870640257456364;0.360425604867525
00100;0.6936704083157418;0.826302619529857;0.5510450665973627
-1-1-121;-0.3419581383095494;-1.4085403776424614;-1.4719218264184077
01110;0.46895358239385715;0.7758516319758796;0.2452968237391514
-1-1-101;-0.17473549908174862;-1.5131694270933134;-1.3591192844570477
00120;0.5368395805241689;0.7289093464130828;0.4698353899732041
22010;0.3030564505676787;0.21273850878035794;0.8630829099121877
11100;0.0032783969360197134;0.2028444388683191;-0.03546045052437084
11121;0.010113141694468418;0.3208848556371738;0.007780914356850029
11101;0.04431285092932578;0.5174675328808221;0.1793508290250475
20101;0.8476166023018928;0.6046468602541248;0.6140538760315754
20100;0.8320105423521035;0.6038404238092544;0.6254526151051848
20001;0.8575252483456377;0.6604776821259319;0.73801045968592
20000;0.5486996149873428;0.5445743107792874;0.8574712817517639
20121;0.8122272859631156;0.535471541441212;0.5413018207349541
20120;0.719276008366222;0.37233630719108607;0.4277992401277604
20021;0.676295192919959;0.634686600172621;0.7604977976287418
20020;0.6815751446228359;0.658820576604841;0.8595920214700502
22000;0.3475590612224597;0.2171179407908775;0.7354758196711474
22220;-0.012292821607090169;-0.09995936678525186;-0.09895612148517817
22001;0.26391844865389696;0.26177879190784525;0.4811728270556371
22221;0.018432985479328937;0.009162535500103753;0.02152050147697556
00110;0.8756899775961637;0.7161889040505831;0.40174805844013456
22200;-0.04658544218461096;-0.10229826243393703;0.33673136410692517
01101;0.475005926458447;0.4941436284490779;0.3756768213204686
00111;0.8654876015231149;0.6826687010519751;0.6590974448289836
01100;0.38941228828518853;0.2977706034131685;0.3312581105394339
22201;0.048620603282402114;0.028838000373436343;0.18362575446090657
-1-1-111;0.30369154721194414;-1.070912177631672;-1.0509677542603795
01121;0.43733518291388795;0.7645202016773512;0.2492276063405195
01120;0.1867051745014598;0.5688959734107025;0.2143807340736425
22020;0.16829815308398105;0.19448685778262634;0.3690441363854446
22021;0.25488592201884025;0.3046577820337976;0.7878815298618441
11111;0.024168841107033757;0.23839707449615216;0.027594456494403206
11110;-0.07514025274458706;0.32224254044778555;-0.09640037665262657
